,country,year,co2_e,coal_c,elec_g,elec_c,hydro_g,nuclear_g,gas_g,oil_c,oil_g
1926,Sweden,1996,7.13,0.348,15900.0,15400.0,0.503,0.722,0.0,2.07,0.0
2833,Italy,2008,7.94,0.268,5420.0,5760.0,0.0598,0.0,0.129,1.35,0.0889
331,New Zealand,1973,6.09,0.487,0.0,5530.0,0.412,0.0,0.0,1.57,0.0
2328,Argentina,2002,3.3,0.0105,2240.0,2000.0,0.0819,0.0133,0.801,0.479,1.15
2972,Egypt,2010,2.4,0.00561,1750.0,1490.0,0.0138,0.0,0.613,0.439,0.423
260,Luxembourg,1972,39.1,7.08,0.0,11700.0,0.0161,0.0,0.0,4.29,0.0
2247,Vietnam,2000,0.655,0.0587,332.0,290.0,0.0159,0.0,0.0166,0.103,0.207
2129,Iceland,1999,10.2,0.246,25900.0,24500.0,1.87,0.0,0.0,2.81,0.0
3152,Luxembourg,2012,20.5,0.101,7190.0,14700.0,0.0,0.0,0.0,5.24,0.0
3220,Iraq,2013,4.94,0.0,1870.0,1330.0,0.0,0.0,0.183,1.04,4.59
1625,UAE,1993,30.2,0.0,10000.0,8890.0,0.0,0.0,8.87,9.14,52.6
1798,Germany,1995,11.6,1.12,6620.0,6330.0,0.0229,0.161,0.178,1.67,0.0
1529,Qatar,1991,36.2,0.0,9580.0,9600.0,0.0,0.0,13.9,3.02,41.9
1790,Brazil,1995,1.58,0.0731,1700.0,1620.0,0.135,0.00134,0.0278,0.444,0.231
478,Venezuela,1975,4.84,0.0191,0.0,1230.0,0.0606,0.0,0.68,1.05,9.64
600,Saudi Arabia,1977,14.4,0.0,0.0,786.0,0.0,0.0,0.41,3.17,57.1
778,Kuwait,1980,18.0,0.0,0.0,5560.0,0.0,0.0,2.43,3.06,63.4
921,Poland,1982,11.6,2.59,0.0,2900.0,0.00366,0.0,0.103,0.419,0.0
2300,Netherlands,2001,11.1,0.516,5870.0,6600.0,0.00063,0.0214,3.47,2.67,0.0
2514,Indonesia,2004,1.52,0.0952,538.0,469.0,0.0037,0.0,0.291,0.278,0.249
1097,Iraq,1985,2.84,0.0,1350.0,1260.0,0.00339,0.0,0.0446,0.709,4.49
702,Hungary,1979,8.02,0.767,0.0,2640.0,0.00118,0.0,0.0,1.08,0.0
54,Belgium,1967,11.3,1.8,0.0,2360.0,0.00215,0.00085,0.0,1.88,0.0
1138,Brazil,1986,1.43,0.0735,1460.0,1340.0,0.113,9e-05,0.0187,0.396,0.224
2235,Singapore,2000,12.1,0.0,7860.0,7580.0,0.0,0.0,0.0,8.99,0.0
3050,Egypt,2011,2.53,0.00521,1770.0,1600.0,0.0,0.0,0.602,0.399,0.409
725,Philippines,1979,0.826,0.00252,0.0,338.0,0.00539,0.0,0.0,0.252,0.0
20,New Zealand,1965,5.21,0.626,0.0,3510.0,0.284,0.0,0.0,1.03,0.0
1383,Sweden,1989,6.53,0.333,16800.0,15700.0,0.725,0.663,0.0,2.25,0.0
3074,Luxembourg,2011,21.4,0.112,7160.0,15600.0,0.0102,0.0,0.0,5.55,0.0
2659,Ecuador,2006,2.03,0.0,1080.0,866.0,0.0449,0.0,0.0,0.593,2.05
1047,Oman,1984,5.63,0.0,0.0,1390.0,0.0,0.0,0.781,1.15,14.5
1961,Finland,1997,12.2,1.29,13400.0,14500.0,0.205,0.35,0.0,2.01,0.0
2202,Indonesia,2000,1.26,0.0622,441.0,386.0,0.00404,0.0,0.287,0.259,0.34
831,"Hong Kong, China",1981,3.75,0.00704,0.0,2230.0,0.0,0.0,0.0,1.38,0.0
312,Hungary,1973,6.99,0.836,0.0,1960.0,0.00083,0.0,0.0,0.78,0.0
1806,France,1995,6.88,0.254,8550.0,6620.0,0.108,0.561,0.0,1.54,0.0
59,Spain,1967,2.63,0.278,0.0,1030.0,0.0595,0.0,0.0,0.62,0.0
1883,Finland,1996,12.5,1.37,13400.0,13700.0,0.199,0.327,0.0,2.04,0.0
1778,Venezuela,1994,6.04,0.00258,3320.0,2650.0,0.204,0.0,1.1,1.1,6.73
3048,Algeria,2011,3.27,0.0075,1450.0,1130.0,0.0,0.0,1.87,0.432,1.96
246,"Hong Kong, China",1972,2.34,0.00327,0.0,1310.0,0.0,0.0,0.0,1.18,0.0
2456,Netherlands,2003,11.1,0.531,6060.0,6700.0,0.00038,0.0214,3.22,2.65,0.0
1274,Cyprus,1988,5.7,0.0991,2240.0,2010.0,0.0,0.0,0.0,1.95,0.0
2375,Mexico,2002,4.05,0.118,2120.0,1860.0,0.0209,0.00817,0.285,0.809,1.75
2904,Indonesia,2009,1.88,0.139,657.0,588.0,0.00412,0.0,0.281,0.255,0.203
2273,Finland,2001,12.0,1.17,14400.0,15700.0,0.219,0.378,0.0,2.06,0.0
369,Ecuador,1974,0.895,0.0,0.0,172.0,0.00641,0.0,0.0,0.229,1.39
1869,Canada,1996,17.3,0.913,19400.0,16600.0,1.03,0.27,4.49,2.83,3.92
781,Morocco,1980,0.797,0.0199,0.0,241.0,0.00666,0.0,0.0,0.215,0.0
2582,Egypt,2005,2.19,0.0113,1390.0,1210.0,0.0146,0.0,0.466,0.395,0.439
397,Oman,1974,2.77,0.0,0.0,106.0,0.0,0.0,0.0,1.44,17.1
533,Qatar,1976,59.8,0.0,0.0,3410.0,0.0,0.0,5.6,1.77,140.0
192,South Korea,1971,1.78,0.173,0.0,296.0,0.00354,0.0,0.0,0.288,0.0
79,Austria,1968,5.69,0.61,0.0,2610.0,0.207,0.0,0.0,1.01,0.0
614,Austria,1978,7.51,0.433,0.0,4340.0,0.278,0.0,0.0,1.57,0.0
3168,Romania,2012,4.28,0.374,2920.0,2600.0,0.0,0.0,0.429,0.444,0.197
1319,Thailand,1988,1.21,0.0421,590.0,553.0,0.00587,0.0,0.0971,0.259,0.0379
1623,Vietnam,1992,0.301,0.0304,137.0,103.0,0.00888,0.0,0.00246,0.0432,0.0775
550,Belgium,1977,12.9,0.928,0.0,4400.0,0.00196,0.104,0.0,2.65,0.0
1655,Hungary,1993,6.14,0.45,3180.0,3000.0,0.00138,0.115,0.0,0.742,0.0
2111,Denmark,1999,11.0,0.889,7310.0,6510.0,0.0005,0.0,1.31,2.0,2.74
2071,Peru,1998,1.08,0.0174,724.0,627.0,0.0473,0.0,0.0132,0.292,0.235
2750,Ireland,2007,11.0,0.539,6650.0,6220.0,0.0134,0.0,0.0,2.17,0.0
2720,Austria,2007,8.96,0.464,7800.0,8210.0,0.384,0.0,0.0,1.56,0.0
1611,Singapore,1992,15.1,0.00577,5480.0,5240.0,0.0,0.0,0.0,7.69,0.0
1843,Russia,1995,10.9,0.805,5800.0,5100.0,0.101,0.0575,3.14,1.02,2.1
432,Denmark,1975,11.0,0.405,0.0,3410.0,0.00041,0.0,0.0,3.11,0.0289
42,Japan,1966,4.21,0.521,0.0,2000.0,0.0693,0.00052,0.0,1.0,0.0
1913,Oman,1996,6.66,0.0,3040.0,2650.0,0.0,0.0,1.59,1.18,19.8
277,Slovak Republic,1972,11.3,1.52,0.0,2830.0,0.029,6e-05,0.0,1.05,0.0
1396,Belgium,1990,12.1,1.06,7090.0,6380.0,0.0023,0.369,0.0,2.42,0.0
1136,Bangladesh,1986,0.122,0.00079,51.5,36.0,0.00041,0.0,0.0268,0.0192,0.0
147,Luxembourg,1970,40.5,7.93,0.0,10600.0,0.0243,0.0,0.0,3.99,0.0
1927,Thailand,1996,2.89,0.145,1450.0,1380.0,0.0105,0.0,0.194,0.623,0.0628
2960,Brazil,2010,2.1,0.0739,2640.0,2370.0,0.178,0.00641,0.066,0.542,0.569
890,Egypt,1982,1.24,0.0161,0.0,453.0,0.0191,0.0,0.0485,0.379,0.732
1817,Iceland,1995,9.22,0.237,18600.0,17400.0,1.5,0.0,0.0,2.61,0.0
226,Bangladesh,1972,0.0527,0.0014,0.0,10.2,0.00022,0.0,0.00567,0.0125,0.0
178,France,1971,9.06,0.621,0.0,2760.0,0.0821,0.0157,0.0,2.01,0.0
571,"Hong Kong, China",1977,3.19,0.00157,0.0,1800.0,0.0,0.0,0.0,1.34,0.0
1898,Japan,1996,9.89,0.683,8130.0,7840.0,0.0555,0.208,0.0,2.14,0.0
468,Qatar,1975,66.7,0.0,0.0,3200.0,0.0,0.0,10.8,1.36,132.0
125,Poland,1969,9.06,2.09,0.0,1700.0,0.00216,0.0,0.0,0.259,0.0
1360,Italy,1989,7.1,0.252,3700.0,4010.0,0.0515,0.0,0.241,1.64,0.0807
947,China,1983,1.59,0.329,0.0,317.0,0.00724,0.0,0.0101,0.0796,0.102
2881,Belarus,2009,6.57,0.0654,3220.0,3300.0,0.00039,0.0,0.0,0.98,0.0
2069,Oman,1998,7.24,2e-05,3640.0,3030.0,0.0,0.0,1.86,1.03,19.9
2992,South Korea,2010,11.4,1.56,9990.0,9720.0,0.00657,0.265,0.0,2.12,0.0
136,Denmark,1970,12.6,0.476,0.0,2890.0,0.00042,0.0,0.0,3.71,0.0
833,Indonesia,1981,0.665,0.00179,0.0,52.0,0.00091,0.0,0.109,0.136,0.53
1333,Brazil,1989,1.45,0.0736,1520.0,1430.0,0.12,0.00107,0.0203,0.394,0.22
301,Germany,1973,13.8,1.77,0.0,4650.0,0.0167,0.0132,0.216,2.06,0.0
1026,"Hong Kong, China",1984,4.27,0.527,0.0,2790.0,0.0,0.0,0.0,1.05,0.0
1113,Pakistan,1985,0.508,0.0143,313.0,189.0,0.011,0.00031,0.0687,0.0814,0.0
1330,Belgium,1989,10.7,0.97,6770.0,6210.0,0.00264,0.357,0.0,2.27,0.0
1108,Malaysia,1985,2.33,0.0204,958.0,870.0,0.0204,0.0,0.617,0.61,1.36
1571,Finland,1992,10.8,0.95,11400.0,12500.0,0.258,0.329,0.0,2.2,0.0
261,Morocco,1972,0.482,0.0221,0.0,144.0,0.00852,0.0,0.0,0.127,0.0
1589,Kuwait,1992,15.5,0.0,8830.0,9790.0,0.0,0.0,1.12,2.57,28.2
3147,Kazakhstan,2012,14.0,2.26,5410.0,5180.0,0.0,0.0,1.02,0.688,4.73
3269,Bangladesh,2014,0.427,0.00518,372.0,317.0,0.0,0.0,0.128,0.0388,0.0
1137,Bulgaria,1986,10.2,1.15,4660.0,4650.0,0.0223,0.116,0.0,1.22,0.0
828,France,1981,8.42,0.525,0.0,4590.0,0.115,0.167,0.0,1.83,0.0
2330,Austria,2002,8.87,0.471,7680.0,7430.0,0.428,0.0,0.0,1.62,0.0
2872,South Africa,2008,9.94,1.88,5190.0,4590.0,0.0022,0.0227,0.0,0.491,0.0
1200,Belgium,1987,10.3,0.917,6370.0,5880.0,0.00374,0.365,0.0,2.26,0.0
168,Colombia,1971,1.38,0.0793,0.0,426.0,0.0262,0.0,0.0508,0.251,0.531
320,Italy,1973,6.47,0.165,0.0,2460.0,0.0593,0.00496,0.231,1.9,0.0202
708,Iceland,1979,8.77,0.0697,0.0,11800.0,1.08,0.0,0.0,2.76,0.0
2818,Estonia,2008,13.3,2.51,7900.0,6360.0,0.00179,0.0,0.0,1.11,0.0
3342,Indonesia,2016,2.15,0.204,948.0,956.0,0.0,0.0,0.247,0.269,0.164
2220,North Macedonia,2000,5.93,0.657,3350.0,2910.0,0.0501,0.0,0.0,0.473,0.0
2906,Ireland,2009,9.38,0.444,6310.0,5950.0,0.0176,0.0,0.0,1.77,0.0
3130,Estonia,2012,13.6,2.95,9040.0,6690.0,0.0,0.0,0.0,1.2,0.0
1270,Switzerland,1988,6.21,0.0525,9240.0,7200.0,0.468,0.298,0.0,1.9,0.0
824,Ecuador,1981,2.03,0.0,0.0,377.0,0.00819,0.0,0.0,0.406,1.39
2230,Portugal,2000,6.43,0.361,4250.0,3990.0,0.0942,0.0,0.0,1.54,0.0
2997,Latvia,2010,4.04,0.0516,3130.0,3230.0,0.134,0.0,0.0,0.813,0.0
1683,Poland,1993,9.54,1.94,3500.0,2980.0,0.00334,0.0,0.0854,0.367,0.0
1939,Australia,1997,17.5,2.48,10300.0,9340.0,0.0766,0.0,1.39,2.05,1.62
965,Ireland,1983,7.4,0.65,0.0,2850.0,0.0192,0.0,0.0,1.15,0.0
2199,"Hong Kong, China",2000,6.1,0.657,4740.0,5450.0,0.0,0.0,0.0,1.5,0.0
2316,Sweden,2001,6.26,0.312,18200.0,16000.0,0.766,0.699,0.0,1.82,0.0
115,Greece,1969,2.96,0.255,0.0,918.0,0.0202,0.0,0.0,0.719,0.0
2319,Trinidad and Tobago,2001,20.7,0.0,4440.0,3900.0,0.0,0.0,9.95,1.27,4.97
3107,UAE,2012,23.8,0.151,11600.0,11000.0,0.0,0.0,4.98,3.85,17.1
87,France,1968,7.7,0.727,0.0,2280.0,0.0867,0.00608,0.0,1.43,0.0
927,Slovak Republic,1982,11.4,1.58,0.0,4440.0,0.0294,0.0996,0.0,1.18,0.0
2630,Turkmenistan,2005,10.2,0.0,2700.0,2000.0,5e-05,0.0,10.3,1.05,2.05
382,Iraq,1974,2.73,0.0,0.0,326.0,0.00301,0.0,0.0604,0.274,8.6
1468,South Africa,1990,8.51,1.83,4540.0,3910.0,0.00236,0.0197,0.0,0.451,0.0
1881,Spain,1996,6.39,0.402,4370.0,4010.0,0.0866,0.123,0.0,1.49,0.0
520,Luxembourg,1976,33.3,5.1,0.0,11500.0,0.0109,0.0,0.0,3.99,0.0
2853,Poland,2008,8.58,1.44,4050.0,3730.0,0.00484,0.0,0.0962,0.668,0.0
3150,Sri Lanka,2012,0.77,0.0222,579.0,524.0,0.0,0.0,0.0,0.224,0.0
298,Colombia,1973,1.46,0.0802,0.0,445.0,0.0298,0.0,0.0615,0.262,0.432
912,Mexico,1982,4.28,0.0346,0.0,987.0,0.0274,0.0,0.349,0.797,2.13
2266,Germany,2001,11.3,1.05,7200.0,6760.0,0.0237,0.179,0.188,1.61,0.0
3119,Chile,2012,4.58,0.386,4010.0,3820.0,0.0,0.0,0.0,1.0,0.0
485,Belgium,1976,13.3,0.917,0.0,4250.0,0.00096,0.088,0.0,2.7,0.0
1758,Pakistan,1994,0.699,0.0182,481.0,320.0,0.0158,0.00035,0.0907,0.12,0.0
543,Venezuela,1976,4.22,0.0122,0.0,1290.0,0.0692,0.0,0.82,1.0,9.2
2976,France,2010,6.2,0.183,9050.0,7730.0,0.0849,0.587,0.0,1.3,0.0
787,Oman,1980,5.24,0.0,0.0,708.0,0.0,0.0,0.481,0.767,12.2
475,Trinidad and Tobago,1975,9.52,0.0,0.0,1090.0,0.0,0.0,1.31,2.79,10.6
1276,Germany,1988,13.2,1.77,7020.0,6780.0,0.0221,0.172,0.161,1.65,0.0
3006,Pakistan,2010,0.925,0.0258,554.0,408.0,0.0158,0.00169,0.169,0.115,0.0
582,South Korea,1977,2.9,0.268,0.0,659.0,0.00334,0.00017,0.0,0.52,0.0
726,Poland,1979,12.5,2.73,0.0,3010.0,0.00441,0.0,0.152,0.494,0.0
679,Austria,1979,8.06,0.471,0.0,4540.0,0.314,0.0,0.0,1.64,0.0
2572,Switzerland,2005,6.2,0.0195,8050.0,8310.0,0.362,0.271,0.0,1.66,0.0
1542,USA,1991,19.9,1.79,12800.0,12100.0,0.0969,0.218,1.62,2.95,1.66
3132,France,2012,5.76,0.174,8880.0,7360.0,0.0,0.0,0.0,1.21,0.0
2135,Kuwait,1999,27.6,0.0,16200.0,15000.0,0.0,0.0,3.64,6.02,52.5
2481,Vietnam,2003,0.928,0.0828,497.0,438.0,0.0201,0.0,0.0239,0.127,0.219
3009,Poland,2010,8.71,1.44,4110.0,3800.0,0.00656,0.0,0.0964,0.699,0.0
2499,Czech Republic,2004,12.5,2.03,8240.0,6230.0,0.017,0.222,0.0,0.929,0.0
1590,Sri Lanka,1992,0.288,3e-05,200.0,166.0,0.0141,0.0,0.0,0.0896,0.0
2423,Denmark,2003,11.3,1.06,8570.0,6600.0,0.00034,0.0,1.34,1.71,3.33
2762,Luxembourg,2007,23.9,0.165,8430.0,16400.0,0.0211,0.0,0.0,6.01,0.0
2024,Brazil,1998,1.82,0.0709,1900.0,1800.0,0.148,0.00166,0.033,0.505,0.31
1085,Egypt,1985,1.3,0.0151,614.0,489.0,0.0147,0.0,0.0828,0.422,0.915
1385,Trinidad and Tobago,1989,13.3,0.0,2830.0,2430.0,0.0,0.0,3.74,0.681,6.05
1467,Vietnam,1990,0.312,0.0327,128.0,96.8,0.00688,0.0,0.00049,0.0422,0.0397
2062,Morocco,1998,1.11,0.0845,461.0,485.0,0.00544,0.0,0.0,0.24,0.0
522,Mexico,1976,3.0,0.0255,0.0,704.0,0.0239,0.0,0.181,0.591,0.731
2194,Estonia,2000,11.0,2.02,6080.0,4540.0,0.00031,0.0,0.0,0.791,0.0
2964,China,2010,6.22,1.28,3070.0,2940.0,0.0463,0.00474,0.0607,0.326,0.148
2432,Greece,2003,9.73,0.804,5210.0,5090.0,0.0369,0.0,0.0,1.93,0.0
1697,Ukraine,1993,9.95,1.26,4480.0,3950.0,0.0184,0.126,0.304,0.486,0.0
2229,Poland,2000,8.26,1.46,3770.0,3260.0,0.00473,0.0,0.0859,0.518,0.0
3221,Iceland,2013,10.7,0.335,55400.0,54800.0,0.0,0.0,0.0,2.19,0.0
983,Pakistan,1983,0.464,0.0119,0.0,162.0,0.011,0.00022,0.0701,0.075,0.0
696,Spain,1979,5.43,0.289,0.0,2530.0,0.107,0.0155,0.0,1.31,0.0
3276,China,2014,7.02,1.4,4140.0,3910.0,0.0,0.0,0.0806,0.375,0.151
1743,Kazakhstan,1994,10.7,2.11,4170.0,4330.0,0.049,0.0,0.175,0.769,1.27
3035,Bangladesh,2011,0.379,0.00744,296.0,264.0,0.0,0.0,0.113,0.034,0.0
2003,Slovenia,1997,8.18,0.71,6630.0,5430.0,0.135,0.218,0.0,1.28,0.0
154,Turkey,1970,1.22,0.133,0.0,218.0,0.00735,0.0,0.0,0.203,0.0
3242,Philippines,2013,0.97,0.101,761.0,677.0,0.0,0.0,0.0,0.148,0.0
1392,Argentina,1990,3.43,0.0323,1560.0,1300.0,0.0471,0.0192,0.457,0.604,0.78
644,Israel,1978,5.93,0.0,0.0,3010.0,0.0,0.0,0.0,1.92,0.0
3272,Brazil,2014,2.59,0.0864,2910.0,2610.0,0.0,0.0,0.099,0.625,0.604
2681,Kuwait,2006,30.9,0.00098,20100.0,17800.0,0.0,0.0,4.27,7.46,56.4
1591,Lithuania,1992,5.75,0.113,5070.0,3170.0,0.00725,0.341,0.0,1.18,0.0
2447,Kuwait,2003,27.6,4e-05,18400.0,16900.0,0.0,0.0,3.78,7.22,53.5
3133,UK,2012,7.56,0.604,5640.0,5450.0,0.0,0.0,0.522,1.1,0.691
566,Spain,1977,5.32,0.3,0.0,2290.0,0.0934,0.0154,0.0,1.24,0.0
2968,Germany,2010,10.3,0.953,7830.0,7260.0,0.0213,0.147,0.118,1.39,0.0
394,Netherlands,1974,11.8,0.211,0.0,3740.0,0.0,0.0209,4.7,2.61,0.0
44,Netherlands,1966,8.36,0.651,0.0,2090.0,0.0,0.0,0.0,2.21,0.0
548,Australia,1977,13.3,1.79,0.0,5250.0,0.0795,0.0,0.474,2.21,1.66
3131,Finland,2012,9.47,0.834,13000.0,15700.0,0.0,0.0,0.0,1.74,0.0
203,Pakistan,1971,0.326,0.0122,0.0,91.7,0.00518,0.00015,0.0418,0.0718,0.0
2340,China,2002,2.9,0.623,1270.0,1190.0,0.0193,0.00168,0.0216,0.19,0.128
652,Mexico,1978,3.45,0.0362,0.0,799.0,0.0214,0.0,0.228,0.652,1.03
2440,Iraq,2003,3.54,0.0,1040.0,985.0,0.00144,0.0,0.0497,0.882,2.57
121,Luxembourg,1969,39.1,7.78,0.0,10300.0,0.0217,0.0,0.0,3.79,0.0
2382,Pakistan,2002,0.756,0.0158,498.0,341.0,0.0128,0.00099,0.118,0.12,0.0
1177,Oman,1986,6.3,0.0,2320.0,1940.0,0.0,0.0,1.07,0.62,17.8
1971,Iran,1997,4.23,0.0175,1540.0,1340.0,0.00962,0.0,0.536,1.07,2.96
2553,Trinidad and Tobago,2004,25.9,0.0,4980.0,4450.0,0.0,0.0,19.0,1.49,5.52
2005,Thailand,1997,2.95,0.148,1520.0,1410.0,0.0102,0.0,0.236,0.619,0.0705
2594,Ireland,2005,11.6,0.639,6270.0,6240.0,0.0131,0.0,0.0,2.25,0.0
737,USA,1979,21.5,1.58,0.0,9700.0,0.107,0.102,2.0,3.74,2.1
3155,Mexico,2012,4.24,0.109,2530.0,2280.0,0.0,0.0,0.373,0.792,1.23
2570,Brazil,2005,1.84,0.0698,2170.0,2010.0,0.156,0.00456,0.0519,0.475,0.478
186,Iran,1971,3.47,0.00825,0.0,274.0,0.00783,0.0,0.248,0.414,7.81
3292,Croatia,2014,4.16,0.152,3190.0,3710.0,0.0,0.0,0.0,0.749,0.0
3103,Uzbekistan,2011,3.9,0.0377,1820.0,1630.0,0.0,0.0,1.68,0.118,0.124
3004,New Zealand,2010,8.01,0.316,10300.0,9600.0,0.486,0.0,0.0,1.61,0.0
3308,Luxembourg,2014,17.7,0.0963,5350.0,13900.0,0.0,0.0,0.0,4.76,0.0
2978,Greece,2010,8.95,0.723,5270.0,5330.0,0.0565,0.0,0.0,1.71,0.0
990,Saudi Arabia,1983,13.8,0.0,0.0,2720.0,0.0,0.0,0.819,3.52,20.5
2675,Iceland,2006,10.5,0.343,33100.0,31300.0,2.08,0.0,0.0,2.84,0.0
486,Bangladesh,1976,0.0776,0.00172,0.0,16.5,0.00059,0.0,0.0106,0.0173,0.0
1023,France,1984,7.41,0.457,0.0,4950.0,0.103,0.299,0.0,1.56,0.0
1101,Japan,1985,7.49,0.588,5510.0,5320.0,0.0594,0.114,0.0,1.72,0.0
879,Canada,1982,16.6,0.96,0.0,13000.0,0.886,0.132,2.49,3.02,2.99
876,Bangladesh,1982,0.102,0.00184,0.0,24.5,0.00053,0.0,0.0181,0.0197,0.0
1492,Estonia,1991,22.0,3.22,9450.0,5620.0,0.0,0.0,0.0,1.99,0.0
761,Spain,1980,5.68,0.33,0.0,2640.0,0.0678,0.0119,0.0,1.38,0.0
2458,New Zealand,2003,9.05,0.491,10100.0,9410.0,0.505,0.0,0.0,1.72,0.0
3281,Denmark,2014,6.63,0.464,5680.0,5860.0,0.0,0.0,0.729,1.32,1.44
842,South Korea,1981,3.62,0.395,0.0,972.0,0.00612,0.00655,0.0,0.618,0.0
898,Indonesia,1982,0.684,0.00165,0.0,61.1,0.00072,0.0,0.108,0.138,0.431
1962,France,1997,6.98,0.235,8670.0,6830.0,0.0941,0.584,0.0,1.57,0.0
3112,Belgium,2012,9.17,0.3,7480.0,7990.0,0.0,0.0,0.0,2.69,0.0
980,Norway,1983,7.79,0.243,0.0,20500.0,2.2,0.0,4.89,2.01,7.61
3324,Romania,2014,3.87,0.29,3160.0,2580.0,0.0,0.0,0.437,0.438,0.202
1180,Philippines,1986,0.521,0.0158,376.0,310.0,0.00932,0.0,0.0,0.14,0.0
185,Ireland,1971,7.64,0.697,0.0,1880.0,0.0134,0.0,0.0,1.54,0.0
2362,Iraq,2002,3.47,0.0,1420.0,1200.0,0.00176,0.0,0.0773,0.956,4.17
685,Switzerland,1979,6.35,0.0371,0.0,5780.0,0.43,0.161,0.0,2.05,0.0
3175,Thailand,2012,3.99,0.243,2490.0,2400.0,0.0,0.0,0.487,0.753,0.255
2242,Turkey,2000,3.64,0.355,1980.0,1630.0,0.0417,0.0,0.0,0.489,0.0
1786,Belgium,1995,12.4,0.869,7300.0,7380.0,0.00288,0.353,0.0,2.74,0.0
3261,Vietnam,2013,1.55,0.189,1370.0,1280.0,0.0,0.0,0.0891,0.201,0.186
3199,Colombia,2013,1.98,0.109,1500.0,1320.0,0.0,0.0,0.245,0.297,1.14
2109,Czech Republic,1999,11.3,1.8,6280.0,5490.0,0.0141,0.112,0.0,0.791,0.0
171,Germany,1971,13.2,1.81,0.0,4060.0,0.0148,0.00682,0.162,1.83,0.0
1130,South Africa,1985,9.92,1.91,4390.0,3990.0,0.00163,0.0139,0.0,0.432,0.0
210,Saudi Arabia,1971,9.8,0.0,0.0,309.0,0.0,0.0,0.181,3.49,39.5
764,UK,1980,10.3,1.26,0.0,4680.0,0.00594,0.0565,0.557,1.44,1.43
489,Canada,1976,17.1,0.784,0.0,11100.0,0.781,0.064,2.65,3.66,3.22
297,China,1973,1.09,0.23,0.0,176.0,0.00372,0.0,0.00583,0.0605,0.0603
811,Bangladesh,1981,0.0965,0.00156,0.0,21.7,0.00065,0.0,0.0143,0.0205,0.0
1572,France,1992,7.28,0.312,8110.0,6480.0,0.104,0.509,0.0,1.65,0.0
3318,Pakistan,2014,0.915,0.0242,544.0,420.0,0.0,0.0,0.154,0.116,0.0
887,Denmark,1982,10.5,1.16,0.0,4680.0,0.00052,0.0,0.0,2.15,0.323
1281,Spain,1988,5.06,0.402,3550.0,3220.0,0.0782,0.112,0.0,1.17,0.0
1726,Estonia,1994,13.7,2.22,6280.0,4350.0,0.00018,0.0,0.0,1.13,0.0
1832,Netherlands,1995,11.2,0.576,5240.0,5720.0,0.00049,0.0224,3.93,2.42,0.0
3021,Trinidad and Tobago,2010,36.0,0.0,6390.0,5830.0,0.0,0.0,26.1,1.68,4.69
2333,Bangladesh,2002,0.242,0.00276,141.0,121.0,0.00068,0.0,0.0693,0.0299,0.0
2434,Croatia,2003,5.31,0.148,3020.0,3260.0,0.0941,0.0,0.0,1.07,0.0
374,UK,1974,11.0,1.27,0.0,4530.0,0.00622,0.0515,0.527,1.88,0.00731
2044,Croatia,1998,4.3,0.0518,2550.0,2630.0,0.102,0.0,0.0,1.0,0.0
3174,Sweden,2012,4.86,0.221,17400.0,14300.0,0.0,0.0,0.0,1.46,0.0
517,South Korea,1976,2.6,0.249,0.0,578.0,0.00436,0.0,0.0,0.444,0.0
1480,Switzerland,1991,6.87,0.045,8640.0,7540.0,0.409,0.293,0.0,1.93,0.0
2850,Pakistan,2008,0.906,0.0349,543.0,390.0,0.0143,0.00083,0.173,0.113,0.0
2141,Mexico,1999,4.01,0.0613,1950.0,1710.0,0.0286,0.00873,0.302,0.859,1.7
3114,Bulgaria,2012,6.59,0.943,6450.0,4760.0,0.0,0.0,0.0,0.56,0.0
2232,Romania,2000,4.31,0.332,2350.0,1990.0,0.0573,0.0211,0.495,0.451,0.284
68,Japan,1967,4.86,0.566,0.0,2270.0,0.0591,0.00052,0.0,1.22,0.0
1478,Brazil,1991,1.43,0.0726,1550.0,1470.0,0.123,0.00081,0.0185,0.379,0.222
2430,France,2003,7.02,0.225,9410.0,7530.0,0.0845,0.63,0.0,1.54,0.0
2849,Oman,2008,15.3,0.00044,5830.0,4970.0,0.0,0.0,7.54,2.13,13.5
3273,Canada,2014,16.2,0.55,18200.0,15600.0,0.0,0.0,3.83,2.88,6.05
2416,Switzerland,2003,6.15,0.0188,9240.0,8200.0,0.41,0.323,0.0,1.66,0.0
1608,Romania,1992,5.6,0.442,2320.0,2320.0,0.0436,0.0,0.753,0.542,0.292
1120,Saudi Arabia,1985,13.2,0.0,3940.0,3120.0,0.0,0.0,1.17,3.56,13.1
1278,Algeria,1988,3.43,0.0407,571.0,486.0,0.00065,0.0,1.58,0.334,2.15
2237,Slovenia,2000,7.78,0.683,6850.0,5780.0,0.166,0.206,0.0,1.17,0.0
2915,Kuwait,2009,30.8,0.0,18900.0,16700.0,0.0,0.0,3.33,7.24,42.9
313,Indonesia,1973,0.396,0.00054,0.0,15.8,0.00069,0.0,0.0121,0.0729,0.544
1001,UAE,1984,35.7,0.0,0.0,7820.0,0.0,0.0,7.13,5.49,44.9
1063,Venezuela,1984,5.52,0.00801,0.0,2340.0,0.103,0.0,0.978,1.18,5.78
2942,Turkmenistan,2009,10.0,0.0,3190.0,2270.0,5e-05,0.0,5.72,1.0,2.17
